timestamp,tower_id,active_users,resource_block_util,backhaul_throughput_gbps
1783495846,TOWER_A,278,0.156,1.096
1783495847,TOWER_B,137,0.0952,0.516
1783495848,TOWER_A,168,0.0878,0.521
1783495849,TOWER_B,64,0.05,0.224
1783495850,TOWER_A,420,0.2058,1.53
1783495851,TOWER_B,112,0.0727,0.529
1783495852,TOWER_A,150,0.1175,0.545
1783495853,TOWER_B,69,0.05,0.291
1783495854,TOWER_A,436,0.273,1.712
1783495855,TOWER_B,138,0.0543,0.505
1783495856,TOWER_A,329,0.174,1.438
1783495857,TOWER_B,127,0.0692,0.362
1783495858,TOWER_A,405,0.2336,1.864
1783495859,TOWER_B,59,0.05,0.182
1783495860,TOWER_A,323,0.1773,1.425
1783495861,TOWER_B,110,0.1101,0.494
1783495862,TOWER_A,491,0.2785,2.441
1783495863,TOWER_B,142,0.0656,0.669
1783495864,TOWER_A,199,0.1461,0.425
1783495865,TOWER_B,96,0.0577,0.235
1783495866,TOWER_A,169,0.1194,0.793
1783495867,TOWER_B,98,0.05,0.462
1783495868,TOWER_A,254,0.1442,0.858
1783495869,TOWER_B,98,0.05,0.301
1783495870,TOWER_A,339,0.1777,1.044
1783495871,TOWER_B,125,0.073,0.397
1783495872,TOWER_A,388,0.2381,1.705
1783495873,TOWER_B,82,0.05,0.264
1783495874,TOWER_A,192,0.1351,0.421
1783495875,TOWER_B,136,0.0508,0.61
1783495876,TOWER_A,154,0.0919,0.638
1783495877,TOWER_B,127,0.0811,0.324
1783495878,TOWER_A,397,0.1731,0.934
1783495879,TOWER_B,72,0.05,0.257
1783495880,TOWER_A,215,0.1144,0.727
1783495881,TOWER_B,102,0.0649,0.441
1783495882,TOWER_A,400,0.246,1.544
1783495883,TOWER_B,86,0.0524,0.253
1783495884,TOWER_A,277,0.1485,0.78
1783495885,TOWER_B,71,0.05,0.289
1783495886,TOWER_A,334,0.1839,1.089
1783495887,TOWER_B,142,0.1078,0.635
1783495888,TOWER_A,337,0.1254,0.986
1783495889,TOWER_B,149,0.1061,0.732
1783495890,TOWER_A,332,0.197,0.906
1783495891,TOWER_B,51,0.05,0.202
1783495892,TOWER_A,220,0.1342,0.569
1783495893,TOWER_B,69,0.0612,0.19
1783495894,TOWER_A,215,0.1107,0.706
1783495895,TOWER_B,54,0.05,0.257
1783495896,TOWER_A,478,0.2657,2.275
1783495897,TOWER_B,140,0.1087,0.663
1783495898,TOWER_A,399,0.2218,1.393
1783495899,TOWER_B,52,0.05,0.112
1783495900,TOWER_A,304,0.1877,0.705
1783495901,TOWER_B,131,0.0829,0.324
1783495902,TOWER_A,228,0.131,0.758
1783495903,TOWER_B,126,0.05,0.4
1783495904,TOWER_A,168,0.0849,0.42
1783495905,TOWER_B,135,0.0822,0.651
1783495906,TOWER_A,418,0.2348,1.406
1783495907,TOWER_B,126,0.0672,0.489
1783495908,TOWER_A,194,0.1216,0.408
1783495909,TOWER_B,61,0.0771,0.18
1783495910,TOWER_A,411,0.2298,1.703
1783495911,TOWER_B,81,0.0581,0.341
1783495912,TOWER_A,371,0.2021,1.081
1783495913,TOWER_B,107,0.05,0.478
1783495914,TOWER_A,278,0.1484,0.586
1783495915,TOWER_B,149,0.0867,0.697
1783495916,TOWER_A,255,0.1405,0.564
1783495917,TOWER_B,120,0.0686,0.296
1783495918,TOWER_A,400,0.1877,1.541
1783495919,TOWER_B,119,0.0568,0.478
1783495920,TOWER_A,270,0.1178,1.18
1783495921,TOWER_B,89,0.0555,0.425
1783495922,TOWER_A,379,0.2102,1.252
1783495923,TOWER_B,55,0.05,0.124
1783495924,TOWER_A,430,0.2087,1.459
1783495925,TOWER_B,112,0.0591,0.299
1783495926,TOWER_A,376,0.238,1.035
1783495927,TOWER_B,74,0.05,0.179
1783495928,TOWER_A,424,0.2376,1.821
1783495929,TOWER_B,140,0.0816,0.631
1783495930,TOWER_A,287,0.1289,0.842
1783495931,TOWER_B,118,0.05,0.264
1783495932,TOWER_A,322,0.1504,0.666
1783495933,TOWER_B,132,0.0811,0.381
1783495934,TOWER_A,476,0.289,1.626
1783495935,TOWER_B,122,0.1027,0.4
1783495936,TOWER_A,420,0.2306,0.883
1783495937,TOWER_B,99,0.0769,0.26
1783495938,TOWER_A,364,0.1942,1.013
1783495939,TOWER_B,89,0.05,0.261
1783495940,TOWER_A,377,0.1921,1.5
1783495941,TOWER_B,50,0.05,0.125
1783495942,TOWER_A,256,0.1415,0.611
1783495943,TOWER_B,95,0.0513,0.316
1783495944,TOWER_A,308,0.1834,0.811
1783495945,TOWER_B,122,0.0639,0.467
1783495946,TOWER_A,285,0.1771,1.418
1783495947,TOWER_B,88,0.05,0.346
1783495948,TOWER_A,400,0.2141,1.327
1783495949,TOWER_B,59,0.0657,0.197
1783495950,TOWER_A,179,0.0583,0.784
1783495951,TOWER_B,98,0.1031,0.312
1783495952,TOWER_A,247,0.1472,1.078
1783495953,TOWER_B,63,0.0959,0.169
1783495954,TOWER_A,246,0.164,1.134
1783495955,TOWER_B,95,0.05,0.221
1783495956,TOWER_A,406,0.2002,1.31
1783495957,TOWER_B,89,0.0805,0.201
1783495958,TOWER_A,421,0.2009,1.874
1783495959,TOWER_B,138,0.0862,0.604
1783495960,TOWER_A,160,0.07,0.62
1783495961,TOWER_B,68,0.0571,0.186
1783495962,TOWER_A,491,0.2406,1.096
1783495963,TOWER_B,66,0.0521,0.147
1783495964,TOWER_A,317,0.186,1.432
1783495965,TOWER_B,131,0.0774,0.429
1783495966,TOWER_A,360,0.2077,1.506
1783495967,TOWER_B,95,0.0571,0.359
1783495968,TOWER_A,321,0.1632,1.156
1783495969,TOWER_B,122,0.05,0.469
1783495970,TOWER_A,475,0.2614,1.579
1783495971,TOWER_B,114,0.104,0.511
1783495972,TOWER_A,269,0.1609,1.334
1783495973,TOWER_B,119,0.0518,0.311
1783495974,TOWER_A,334,0.2001,1.539
1783495975,TOWER_B,87,0.05,0.341
1783495976,TOWER_A,188,0.0873,0.896
1783495977,TOWER_B,66,0.0611,0.304
1783495978,TOWER_A,406,0.2399,1.843
1783495979,TOWER_B,122,0.0673,0.573
1783495980,TOWER_A,428,0.2676,1.114
1783495981,TOWER_B,60,0.05,0.135
1783495982,TOWER_A,379,0.215,1.513
1783495983,TOWER_B,102,0.05,0.459
1783495984,TOWER_A,264,0.1725,1.07
1783495985,TOWER_B,67,0.05,0.245
1783495986,TOWER_A,453,0.2552,1.557
1783495987,TOWER_B,56,0.05,0.115
1783495988,TOWER_A,240,0.1232,0.598
1783495989,TOWER_B,84,0.05,0.2
1783495990,TOWER_A,458,0.2571,1.012
1783495991,TOWER_B,93,0.064,0.287
1783495992,TOWER_A,210,0.1032,0.951
1783495993,TOWER_B,120,0.0552,0.507
1783495994,TOWER_A,252,0.1172,0.814
1783495995,TOWER_B,88,0.05,0.32
1783495996,TOWER_A,364,0.1992,1.693
1783495997,TOWER_B,60,0.05,0.227
1783495998,TOWER_A,251,0.1527,1.124
1783495999,TOWER_B,59,0.05,0.291
1783496000,TOWER_A,292,0.1742,1.391
1783496001,TOWER_B,147,0.0674,0.569
1783496002,TOWER_A,239,0.1518,1.142
1783496003,TOWER_B,137,0.057,0.465
1783496004,TOWER_A,267,0.1648,0.908
1783496005,TOWER_B,125,0.0794,0.347
1783496006,TOWER_A,288,0.1738,1.41
1783496007,TOWER_B,58,0.05,0.22
1783496008,TOWER_A,452,0.276,2.014
1783496009,TOWER_B,135,0.0783,0.54
1783496010,TOWER_A,389,0.2155,1.459
1783496011,TOWER_B,145,0.0615,0.594
1783496012,TOWER_A,285,0.1464,1.021
1783496013,TOWER_B,57,0.05,0.143
1783496014,TOWER_A,154,0.0815,0.516
1783496015,TOWER_B,97,0.0872,0.217
1783496016,TOWER_A,358,0.1975,0.832
1783496017,TOWER_B,70,0.05,0.228
1783496018,TOWER_A,236,0.1264,1.152
1783496019,TOWER_B,129,0.0793,0.517
1783496020,TOWER_A,496,0.2802,2.335
1783496021,TOWER_B,146,0.0602,0.306
1783496022,TOWER_A,468,0.2969,1.896
1783496023,TOWER_B,138,0.0719,0.449
1783496024,TOWER_A,426,0.2103,1.74
1783496025,TOWER_B,55,0.05,0.265
1783496026,TOWER_A,270,0.1492,0.932
1783496027,TOWER_B,108,0.0933,0.248
1783496028,TOWER_A,394,0.214,1.551
1783496029,TOWER_B,117,0.05,0.536
1783496030,TOWER_A,239,0.1259,0.899
1783496031,TOWER_B,72,0.05,0.334
1783496032,TOWER_A,289,0.1576,0.659
1783496033,TOWER_B,122,0.05,0.267
1783496034,TOWER_A,261,0.125,0.621
1783496035,TOWER_B,149,0.0991,0.743
1783496036,TOWER_A,389,0.224,1.145
1783496037,TOWER_B,124,0.0758,0.498
1783496038,TOWER_A,421,0.2219,1.814
1783496039,TOWER_B,84,0.05,0.239
1783496040,TOWER_A,292,0.1641,0.771
1783496041,TOWER_B,61,0.05,0.25
1783496042,TOWER_A,356,0.2344,1.454
1783496043,TOWER_B,148,0.0656,0.494
1783496044,TOWER_A,268,0.1618,0.894
1783496045,TOWER_B,120,0.0779,0.524
1783496046,TOWER_A,233,0.0925,0.771
1783496047,TOWER_B,106,0.0651,0.32
1783496048,TOWER_A,400,0.2049,1.576
1783496049,TOWER_B,78,0.0547,0.36
1783496050,TOWER_A,427,0.252,2.107
1783496051,TOWER_B,134,0.0612,0.377
1783496052,TOWER_A,312,0.1815,1.32
1783496053,TOWER_B,116,0.1019,0.373
1783496054,TOWER_A,291,0.1683,1.237
1783496055,TOWER_B,110,0.0547,0.247
1783496056,TOWER_A,499,0.2814,1.8
1783496057,TOWER_B,110,0.05,0.54
1783496058,TOWER_A,180,0.0831,0.713
1783496059,TOWER_B,137,0.0961,0.55
1783496060,TOWER_A,475,0.2604,1.211
1783496061,TOWER_B,79,0.0564,0.194
1783496062,TOWER_A,240,0.1236,1.069
1783496063,TOWER_B,76,0.0603,0.228
1783496064,TOWER_A,277,0.1653,1.266
1783496065,TOWER_B,142,0.1135,0.319
1783496066,TOWER_A,416,0.2354,1.21
1783496067,TOWER_B,79,0.05,0.349
1783496068,TOWER_A,185,0.0958,0.92
1783496069,TOWER_B,149,0.0884,0.305
1783496070,TOWER_A,485,0.2689,1.725
1783496071,TOWER_B,104,0.0664,0.493
1783496072,TOWER_A,429,0.2211,1.54
1783496073,TOWER_B,72,0.05,0.22
1783496074,TOWER_A,362,0.2008,1.592
1783496075,TOWER_B,86,0.054,0.406
1783496076,TOWER_A,382,0.1751,1.291
1783496077,TOWER_B,75,0.05,0.165
1783496078,TOWER_A,377,0.2368,1.147
1783496079,TOWER_B,85,0.05,0.215
1783496080,TOWER_A,447,0.243,1.752
1783496081,TOWER_B,141,0.0686,0.492
1783496082,TOWER_A,386,0.1898,1.486
1783496083,TOWER_B,112,0.05,0.358
1783496084,TOWER_A,170,0.0836,0.596
1783496085,TOWER_B,86,0.0599,0.247
1783496086,TOWER_A,245,0.1315,0.702
1783496087,TOWER_B,100,0.0728,0.259
1783496088,TOWER_A,200,0.1145,0.579
1783496089,TOWER_B,117,0.05,0.287
1783496090,TOWER_A,486,0.2215,1.275
1783496091,TOWER_B,142,0.1144,0.573
1783496092,TOWER_A,460,0.2668,1.604
1783496093,TOWER_B,127,0.0569,0.3
1783496094,TOWER_A,211,0.1437,0.836
1783496095,TOWER_B,112,0.0638,0.483
1783496096,TOWER_A,492,0.2708,2.288
1783496097,TOWER_B,86,0.0888,0.402
1783496098,TOWER_A,302,0.1788,1.363
1783496099,TOWER_B,146,0.1101,0.545
1783496100,TOWER_A,373,0.2359,1.815
1783496101,TOWER_B,80,0.05,0.326
1783496102,TOWER_A,291,0.1484,1.225
1783496103,TOWER_B,127,0.0899,0.627
1783496104,TOWER_A,190,0.1229,0.436
1783496105,TOWER_B,74,0.05,0.36
1783496106,TOWER_A,315,0.1847,0.831
1783496107,TOWER_B,122,0.0619,0.537
1783496108,TOWER_A,339,0.1771,1.028
1783496109,TOWER_B,74,0.05,0.252
1783496110,TOWER_A,446,0.2753,1.654
1783496111,TOWER_B,95,0.102,0.412
1783496112,TOWER_A,194,0.1015,0.643
1783496113,TOWER_B,138,0.0857,0.309
1783496114,TOWER_A,357,0.2002,1.627
1783496115,TOWER_B,79,0.0542,0.162
1783496116,TOWER_A,245,0.1241,1.206
1783496117,TOWER_B,69,0.05,0.329
1783496118,TOWER_A,424,0.2178,2.118
1783496119,TOWER_B,72,0.05,0.17
1783496120,TOWER_A,442,0.252,1.792
1783496121,TOWER_B,50,0.0636,0.132
1783496122,TOWER_A,384,0.2024,1.369
1783496123,TOWER_B,64,0.05,0.29
1783496124,TOWER_A,490,0.3118,1.543
1783496125,TOWER_B,70,0.05,0.346
1783496126,TOWER_A,356,0.1551,1.219
1783496127,TOWER_B,79,0.05,0.29
1783496128,TOWER_A,175,0.1025,0.498
1783496129,TOWER_B,60,0.05,0.256
1783496130,TOWER_A,499,0.2668,1.172
1783496131,TOWER_B,139,0.1197,0.686
1783496132,TOWER_A,356,0.2034,0.844
1783496133,TOWER_B,101,0.0659,0.229
1783496134,TOWER_A,290,0.1729,1.333
1783496135,TOWER_B,79,0.05,0.221
1783496136,TOWER_A,496,0.2853,1.791
1783496137,TOWER_B,58,0.05,0.263
1783496138,TOWER_A,236,0.1313,0.91
1783496139,TOWER_B,118,0.0577,0.464
1783496140,TOWER_A,247,0.1123,0.903
1783496141,TOWER_B,96,0.05,0.341
1783496142,TOWER_A,172,0.091,0.722
1783496143,TOWER_B,83,0.05,0.375
1783496144,TOWER_A,399,0.221,1.62
1783496145,TOWER_B,82,0.05,0.251
1783496146,TOWER_A,399,0.167,1.735
1783496147,TOWER_B,147,0.05,0.721
1783496148,TOWER_A,297,0.1621,0.624
1783496149,TOWER_B,114,0.0732,0.265
1783496150,TOWER_A,203,0.1174,0.601
1783496151,TOWER_B,100,0.0782,0.481
1783496152,TOWER_A,464,0.2667,2.254
1783496153,TOWER_B,128,0.0637,0.427
1783496154,TOWER_A,188,0.0926,0.438
1783496155,TOWER_B,80,0.0704,0.366
1783496156,TOWER_A,483,0.3134,1.729
1783496157,TOWER_B,105,0.0637,0.471
1783496158,TOWER_A,367,0.2173,1.213
1783496159,TOWER_B,125,0.05,0.561
1783496160,TOWER_A,496,0.2433,1.585
1783496161,TOWER_B,120,0.0944,0.354
1783496162,TOWER_A,386,0.1831,1.419
1783496163,TOWER_B,94,0.068,0.235
1783496164,TOWER_A,474,0.3016,2.329
1783496165,TOWER_B,82,0.078,0.349
1783496166,TOWER_A,473,0.2587,2.315
1783496167,TOWER_B,145,0.0724,0.696
1783496168,TOWER_A,492,0.2776,1.696
1783496169,TOWER_B,100,0.05,0.233
1783496170,TOWER_A,426,0.2346,1.694
1783496171,TOWER_B,54,0.0512,0.259
1783496172,TOWER_A,374,0.2528,0.896
1783496173,TOWER_B,87,0.0717,0.272
1783496174,TOWER_A,293,0.1859,0.943
1783496175,TOWER_B,54,0.0594,0.129
1783496176,TOWER_A,437,0.1987,1.376
1783496177,TOWER_B,105,0.0604,0.382
1783496178,TOWER_A,360,0.1699,0.756
1783496179,TOWER_B,130,0.0505,0.525
1783496180,TOWER_A,303,0.1649,0.979
1783496181,TOWER_B,120,0.0969,0.419
1783496182,TOWER_A,408,0.2204,1.319
1783496183,TOWER_B,138,0.0653,0.515
1783496184,TOWER_A,376,0.2065,0.99
1783496185,TOWER_B,74,0.05,0.355
1783496186,TOWER_A,231,0.0975,0.521
1783496187,TOWER_B,116,0.0887,0.237
1783496188,TOWER_A,237,0.1281,0.752
1783496189,TOWER_B,101,0.05,0.318
1783496190,TOWER_A,458,0.2723,2.124
1783496191,TOWER_B,85,0.05,0.177
1783496192,TOWER_A,153,0.099,0.44
1783496193,TOWER_B,141,0.0787,0.684
1783496194,TOWER_A,322,0.1488,0.949
1783496195,TOWER_B,72,0.0515,0.35
1783496196,TOWER_A,181,0.0704,0.451
1783496197,TOWER_B,57,0.05,0.163
1783496198,TOWER_A,383,0.1835,1.307
1783496199,TOWER_B,80,0.0601,0.178
1783496200,TOWER_A,375,0.191,0.965
1783496201,TOWER_B,112,0.0621,0.443
1783496202,TOWER_A,488,0.2885,1.568
1783496203,TOWER_B,70,0.05,0.153
1783496204,TOWER_A,355,0.1787,1.269
1783496205,TOWER_B,148,0.0576,0.537
1783496206,TOWER_A,251,0.1173,0.83
1783496207,TOWER_B,99,0.0783,0.273
1783496208,TOWER_A,207,0.1165,0.681
1783496209,TOWER_B,78,0.05,0.163
1783496210,TOWER_A,418,0.2099,0.851
1783496211,TOWER_B,109,0.0512,0.332
1783496212,TOWER_A,299,0.1583,1.299
1783496213,TOWER_B,116,0.05,0.383
1783496214,TOWER_A,401,0.2302,1.008
1783496215,TOWER_B,93,0.05,0.415
1783496216,TOWER_A,193,0.0787,0.912
1783496217,TOWER_B,138,0.0517,0.376
1783496218,TOWER_A,179,0.0894,0.744
1783496219,TOWER_B,51,0.0553,0.253
1783496220,TOWER_A,161,0.1184,0.326
1783496221,TOWER_B,147,0.0518,0.33
1783496222,TOWER_A,163,0.0715,0.732
1783496223,TOWER_B,64,0.05,0.147
1783496224,TOWER_A,441,0.2411,1.641
1783496225,TOWER_B,88,0.05,0.217
1783496226,TOWER_A,194,0.113,0.62
1783496227,TOWER_B,89,0.05,0.367
1783496228,TOWER_A,349,0.212,1.381
1783496229,TOWER_B,96,0.0611,0.243
1783496230,TOWER_A,173,0.0919,0.643
1783496231,TOWER_B,125,0.0521,0.274
1783496232,TOWER_A,400,0.2665,1.101
1783496233,TOWER_B,101,0.0559,0.278
1783496234,TOWER_A,268,0.1428,1.205
1783496235,TOWER_B,137,0.0806,0.452
1783496236,TOWER_A,227,0.0869,0.533
1783496237,TOWER_B,55,0.05,0.126
1783496238,TOWER_A,391,0.2307,1.068
1783496239,TOWER_B,119,0.0828,0.4
1783496240,TOWER_A,352,0.2057,1.168
1783496241,TOWER_B,97,0.05,0.457
1783496242,TOWER_A,386,0.2107,0.918
1783496243,TOWER_B,107,0.05,0.41
1783496244,TOWER_A,443,0.2553,1.312
1783496245,TOWER_B,139,0.0801,0.672
1783496246,TOWER_A,497,0.2919,1.347
1783496247,TOWER_B,52,0.05,0.178
1783496248,TOWER_A,236,0.1328,0.941
1783496249,TOWER_B,145,0.1094,0.377
1783496250,TOWER_A,359,0.2303,1.625
1783496251,TOWER_B,95,0.0726,0.38
1783496252,TOWER_A,425,0.2008,2.041
1783496253,TOWER_B,67,0.05,0.327
1783496254,TOWER_A,246,0.1631,0.949
1783496255,TOWER_B,105,0.0575,0.466
1783496256,TOWER_A,151,0.0699,0.378
1783496257,TOWER_B,141,0.0814,0.468
1783496258,TOWER_A,378,0.1975,1.605
1783496259,TOWER_B,82,0.05,0.389
1783496260,TOWER_A,392,0.221,1.022
1783496261,TOWER_B,66,0.05,0.298
1783496262,TOWER_A,407,0.2302,1.446
1783496263,TOWER_B,81,0.05,0.243
1783496264,TOWER_A,191,0.0961,0.74
1783496265,TOWER_B,125,0.0755,0.468
1783496266,TOWER_A,362,0.2131,1.718
1783496267,TOWER_B,134,0.0753,0.376
1783496268,TOWER_A,445,0.2256,1.181
1783496269,TOWER_B,51,0.05,0.164
1783496270,TOWER_A,152,0.1103,0.736
1783496271,TOWER_B,75,0.05,0.278
1783496272,TOWER_A,165,0.0781,0.576
1783496273,TOWER_B,88,0.0884,0.438
1783496274,TOWER_A,428,0.2641,1.667
1783496275,TOWER_B,112,0.0837,0.518
1783496276,TOWER_A,251,0.1396,0.823
1783496277,TOWER_B,66,0.05,0.269
1783496278,TOWER_A,226,0.1212,0.601
1783496279,TOWER_B,149,0.0764,0.723
1783496280,TOWER_A,351,0.2039,1.627
1783496281,TOWER_B,83,0.0633,0.372
1783496282,TOWER_A,204,0.0612,0.712
1783496283,TOWER_B,68,0.05,0.218
1783496284,TOWER_A,358,0.1865,1.201
1783496285,TOWER_B,111,0.05,0.232
1783496286,TOWER_A,478,0.2697,1.686
1783496287,TOWER_B,81,0.05,0.228
1783496288,TOWER_A,230,0.1515,0.783
1783496289,TOWER_B,99,0.052,0.256
1783496290,TOWER_A,393,0.2204,1.505
1783496291,TOWER_B,135,0.0908,0.384
1783496292,TOWER_A,384,0.2195,1.047
1783496293,TOWER_B,94,0.0544,0.22
1783496294,TOWER_A,263,0.1387,0.803
1783496295,TOWER_B,103,0.0531,0.411
1783496296,TOWER_A,216,0.1059,1.046
1783496297,TOWER_B,131,0.0912,0.521
1783496298,TOWER_A,446,0.2579,1.852
1783496299,TOWER_B,137,0.1171,0.532
1783496300,TOWER_A,189,0.1154,0.677
1783496301,TOWER_B,50,0.05,0.209
1783496302,TOWER_A,370,0.211,1.165
1783496303,TOWER_B,115,0.05,0.369
1783496304,TOWER_A,252,0.164,0.657
1783496305,TOWER_B,89,0.05,0.305
1783496306,TOWER_A,444,0.2051,1.71
1783496307,TOWER_B,73,0.05,0.245
1783496308,TOWER_A,202,0.1088,0.537
1783496309,TOWER_B,101,0.05,0.422
1783496310,TOWER_A,445,0.2275,0.98
1783496311,TOWER_B,51,0.05,0.253
1783496312,TOWER_A,201,0.1287,0.892
1783496313,TOWER_B,110,0.0737,0.336
1783496314,TOWER_A,186,0.1189,0.906
1783496315,TOWER_B,76,0.0551,0.193
1783496316,TOWER_A,216,0.135,0.791
1783496317,TOWER_B,115,0.0715,0.259
1783496318,TOWER_A,311,0.1844,0.954
1783496319,TOWER_B,136,0.1083,0.627
1783496320,TOWER_A,355,0.1925,1.12
1783496321,TOWER_B,82,0.0912,0.307
1783496322,TOWER_A,490,0.265,2.038
1783496323,TOWER_B,83,0.05,0.203
1783496324,TOWER_A,471,0.2678,0.954
1783496325,TOWER_B,111,0.0535,0.356
1783496326,TOWER_A,201,0.068,0.85
1783496327,TOWER_B,81,0.05,0.369
1783496328,TOWER_A,358,0.187,1.284
1783496329,TOWER_B,52,0.05,0.123
1783496330,TOWER_A,151,0.05,0.373
1783496331,TOWER_B,104,0.05,0.293
1783496332,TOWER_A,278,0.1419,1.292
1783496333,TOWER_B,76,0.05,0.153
1783496334,TOWER_A,327,0.1743,0.938
1783496335,TOWER_B,125,0.0861,0.487
1783496336,TOWER_A,313,0.1921,1.251
1783496337,TOWER_B,57,0.05,0.264
1783496338,TOWER_A,171,0.116,0.496
1783496339,TOWER_B,69,0.05,0.338
1783496340,TOWER_A,376,0.2314,0.93
1783496341,TOWER_B,101,0.0639,0.355
1783496342,TOWER_A,231,0.1149,1.143
1783496343,TOWER_B,66,0.05,0.232
1783496344,TOWER_A,313,0.1851,1.426
1783496345,TOWER_B,82,0.0608,0.27
1783496346,TOWER_A,152,0.0643,0.534
1783496347,TOWER_B,104,0.0987,0.384
1783496348,TOWER_A,321,0.1964,1.279
1783496349,TOWER_B,124,0.0607,0.453
1783496350,TOWER_A,267,0.1279,0.997
1783496351,TOWER_B,122,0.05,0.337
1783496352,TOWER_A,293,0.1905,0.674
1783496353,TOWER_B,147,0.0979,0.356
1783496354,TOWER_A,401,0.2235,1.981
1783496355,TOWER_B,120,0.0737,0.466
1783496356,TOWER_A,415,0.186,1.057
1783496357,TOWER_B,65,0.05,0.175
1783496358,TOWER_A,319,0.1868,1.482
1783496359,TOWER_B,140,0.083,0.428
1783496360,TOWER_A,362,0.2039,1.637
1783496361,TOWER_B,128,0.1017,0.362
1783496362,TOWER_A,430,0.2532,1.499
1783496363,TOWER_B,113,0.0528,0.384
1783496364,TOWER_A,376,0.199,1.26
1783496365,TOWER_B,137,0.0878,0.602
1783496366,TOWER_A,411,0.2393,1.04
1783496367,TOWER_B,89,0.0867,0.402
1783496368,TOWER_A,404,0.2102,1.121
1783496369,TOWER_B,107,0.05,0.457
1783496370,TOWER_A,157,0.0904,0.754
1783496371,TOWER_B,132,0.0743,0.601
1783496372,TOWER_A,190,0.1285,0.93
1783496373,TOWER_B,72,0.05,0.282
1783496374,TOWER_A,406,0.2345,1.102
1783496375,TOWER_B,144,0.05,0.651
1783496376,TOWER_A,280,0.1809,0.995
1783496377,TOWER_B,143,0.0795,0.396
1783496378,TOWER_A,201,0.0774,0.488
1783496379,TOWER_B,56,0.05,0.203
1783496380,TOWER_A,251,0.1252,1.104
1783496381,TOWER_B,108,0.05,0.375
1783496382,TOWER_A,368,0.2106,0.807
1783496383,TOWER_B,108,0.05,0.351
1783496384,TOWER_A,393,0.2292,1.146
1783496385,TOWER_B,52,0.05,0.227
1783496386,TOWER_A,482,0.2658,1.742
1783496387,TOWER_B,79,0.0522,0.305
1783496388,TOWER_A,452,0.2243,1.456
1783496389,TOWER_B,59,0.05,0.235
1783496390,TOWER_A,488,0.2998,1.383
1783496391,TOWER_B,147,0.0903,0.416
1783496392,TOWER_A,424,0.2487,1.852
1783496393,TOWER_B,62,0.05,0.24
1783496394,TOWER_A,219,0.0909,0.869
1783496395,TOWER_B,88,0.0571,0.261
1783496396,TOWER_A,196,0.1082,0.624
1783496397,TOWER_B,126,0.0602,0.591
1783496398,TOWER_A,266,0.185,1.019
1783496399,TOWER_B,113,0.05,0.52
1783496400,TOWER_A,227,0.1928,0.76
1783496401,TOWER_B,74,0.0593,0.24
1783496402,TOWER_A,154,0.103,0.665
1783496403,TOWER_B,90,0.05,0.32
1783496404,TOWER_A,403,0.217,1.364
1783496405,TOWER_B,147,0.05,0.487
1783496406,TOWER_A,469,0.246,1.433
1783496407,TOWER_B,89,0.05,0.291
1783496408,TOWER_A,256,0.1488,0.591
1783496409,TOWER_B,111,0.0535,0.471
1783496410,TOWER_A,393,0.214,1.173
1783496411,TOWER_B,89,0.0505,0.352
1783496412,TOWER_A,322,0.1577,1.129
1783496413,TOWER_B,83,0.05,0.201
1783496414,TOWER_A,185,0.0848,0.4
1783496415,TOWER_B,128,0.0593,0.33
1783496416,TOWER_A,322,0.1723,1.013
1783496417,TOWER_B,52,0.05,0.226
1783496418,TOWER_A,329,0.1778,1.252
1783496419,TOWER_B,101,0.05,0.422
1783496420,TOWER_A,416,0.2071,1.283
1783496421,TOWER_B,95,0.05,0.332
1783496422,TOWER_A,404,0.2228,0.915
1783496423,TOWER_B,135,0.0676,0.457
1783496424,TOWER_A,469,0.2683,2.316
1783496425,TOWER_B,147,0.05,0.63
1783496426,TOWER_A,470,0.2748,0.992
1783496427,TOWER_B,118,0.0505,0.274
1783496428,TOWER_A,222,0.115,1.018
1783496429,TOWER_B,90,0.0545,0.329
1783496430,TOWER_A,206,0.1006,1.011
1783496431,TOWER_B,135,0.05,0.556
1783496432,TOWER_A,215,0.1132,0.459
1783496433,TOWER_B,109,0.05,0.423
1783496434,TOWER_A,281,0.1257,0.645
1783496435,TOWER_B,78,0.0563,0.338
1783496436,TOWER_A,409,0.2278,1.201
1783496437,TOWER_B,57,0.05,0.16
1783496438,TOWER_A,273,0.1629,1.208
1783496439,TOWER_B,147,0.0879,0.709
1783496440,TOWER_A,241,0.1202,1.089
1783496441,TOWER_B,53,0.05,0.157
1783496442,TOWER_A,423,0.2196,1.63
1783496443,TOWER_B,74,0.05,0.29
1783496444,TOWER_A,290,0.135,0.894
1783496445,TOWER_B,99,0.05,0.393
1783496446,TOWER_A,381,0.2127,1.693
1783496447,TOWER_B,72,0.05,0.153
1783496448,TOWER_A,219,0.1004,0.754
1783496449,TOWER_B,74,0.05,0.319
1783496450,TOWER_A,324,0.172,0.867
1783496451,TOWER_B,147,0.0804,0.716
1783496452,TOWER_A,235,0.142,1.112
1783496453,TOWER_B,119,0.0583,0.366
1783496454,TOWER_A,402,0.2417,1.166
1783496455,TOWER_B,147,0.0976,0.364
1783496456,TOWER_A,179,0.0951,0.705
1783496457,TOWER_B,70,0.0519,0.162
1783496458,TOWER_A,304,0.1854,0.69
1783496459,TOWER_B,143,0.0693,0.392
1783496460,TOWER_A,349,0.1833,1.29
